	symbol	returns
11	SLB	[-0.01878682238523112, -0.0007010997626553161, -0.014795345422872927, -0.009111804095164995, -0.036180193569644095, -0.008720901599270093, 0.006732009610876717, 0.006732009610876717, -0.0028503310269364754, 0.029932951394671097, 0.029932951394671097, 0.10386655427396331, -0.00944140047907314, 0.054499643568807536, -0.02872998612691945, -0.024643169652722834, 0.0225536036439083, -0.01429279952892533, 0.007682851658455416, -0.030830919366413165, 0.005461174459212251, -0.022628533796912684, -0.006636831287229214, -0.015655147448312815, -0.0005617034809971276, -0.003470295157371032, -0.039430246695716334, -0.006280708600350865, 0.05105291851726345]
12	TMUS	[0.04069769844919048, -0.007306454985969886, 0.041581676390671334, -0.002269340850191258, -0.010473127841606719, -0.037816673111821866, 0.027269694151854637, -0.11368353138848306, -0.01297436326695228, -0.046433878025905505, -0.046433878025905505, 0.04739702114230029, 0.0209884533740441, 0.008620652193445086, 0.010403921340662968, -0.010271764325665926, 0.00964287349155971, 0.02330888900965482, -0.007820129258447849, -0.000314274952160435, -0.009797328101012151, -0.012028085756127032, 0.0010137079689665767]
13	JBLU	[-0.01666674945089223, -0.042064969290501866, -0.005145751863427293, -0.015698572437853595, -0.011363679466167809, 0.009852207491816546, -0.009426542802373204, 0.030303043181471045, 0.015625003326152156, 0.036401079512135344, 0.0358288796234588, 0.04237695581036626, 0.04237695581036626, 0.016822458727515012, -0.022055341395275235, 0.007681221699382625, -0.03689321431107726, -0.07061610161991749, -0.015496353546518571, -0.022857170600395698, 0.03395784111808152, 0.051366151543545395, 0.013619708056764454, -0.006319059153822195, 0.017459301476363577, -0.0021276069043588398, 0.003640129822700881, -0.18115283079846184]
14	EBAY	[-0.032496296526042134, -0.032496296526042134, -0.03701231473684189, -0.06607395659157216, -0.013267295745214049, -0.013513517060310048, 0.04246574698580304, 0.0014360245880469032, -0.011396063123907483, -0.0024542371524073057, -0.02167709681049758, 0.0011683991581242354, 0.02973713976742476, -0.043044585497333025, -0.0108345758164829, 0.04478115351084521, -0.02514793942870396, 0.008049601931016335, -0.00825876722397872, 0.03221282035308709, -0.0007890262739528521, -0.044469468170053525, 0.011345258023781843, -0.0035928509192552395, 0.08499042655362048, -0.008132139955092238, 0.00504670092225574]
15	TSLA	[-0.001871649517869204, -0.0503995467380119, 0.03779271514580169, -0.002935786331164662, -0.014094592262177364, -0.02182136615082809, 0.03582519618044064, -0.08284086133076643, 0.007943843515391418, -0.023687106097457757, 0.052196194770664256, 0.023914396436739975, 0.08822163646587632, 0.04451102046284035, -0.015257010091827554, 0.0007426870260459257, -0.04674399360746466, 0.2108682129043499, 0.08591290852313836, 0.024108179046801605, -0.028992479959060166, 0.004838400768845693, -0.056377551939360934, 0.2022867146815977, 0.1808997818297244, 0.018534624458539605, 0.10994888199160187, 0.061981432464281595]
16	MO	[0.003229500622996262, 0.009213735393347876, 0.0024464224614969316, -0.0008731917556908395, 0.025919584118762058, 0.022997195819954627, 0.02165634357702342, -0.0030914041444020986, 0.008773275113354692, -0.017048954298718246, 0.006416213191306407, -0.0063360756768697036, -0.0192199093806019, 0.004455533724479737, 0.005923565544388327, -0.0010100855971827652, -0.01206639463762554, 0.0545905271596452, -0.008498030002821066, -0.02629918014103706, -0.029304100230518694]
17	PCG	[0.002943314460079058, 0.01474586397870139, 0.0089352346034031, 0.015252125673108703, 0.009708744553785507, -0.04231629089775881, 0.058922542299830544, 0.050092772402697106, 0.050092772402697106, 0.01664998709048248, 0.021207501091241015, 0.03259895459669981, 0.05312620809722547, 0.05312620809722547, 0.05177317591382908, -0.04920235672064149, -0.005571039849121704, -0.015253483114531617, -0.015351837895054997, -0.02616463701665183, -0.02616463701665183, 0.016692338163998642, 0.044711908768055336, 0.044711908768055336, -0.06504645191565837, 0.05806091882382173, 0.014044944422215854, 0.10808352004041293, 0.0027472282748712933, 0.025882346957337623, 0.017391319879529563, 0.012727303938432173, 0.059135046849566754]
18	PENN	[-0.02964958885098846, 0.017312290595349316, 0.007493244452933327, -0.019762858017372705, 0.055698338841544764, -0.025821590813862545, -0.016294536073407945, 0.027500033378601074, 0.01490757264018216, -0.008468587502680315, -0.0444444323342944, -0.010752660973561345, -0.009034957587538488, -0.013868285252057674, -0.06497620297977626]
19	INSG	[0.07608694736696163]
20	KO	[0.00794467887376295, -0.022676293566899458, 0.03251065381413607, -0.008549059254065463, 0.0019432070588488194, -0.014719823067598121, 0.0025919089045949037, 0.0025919089045949037, 0.0004641554349697697, -0.028840039504648415, 0.0075220781861290295, -0.025401055314553996, -0.0011820150818523125, 0.010474474237317111, -0.01958271791318743, 0.011926271152734095, 0.17917995996193023, 0.0851711164859609, 0.08147078442496075, -0.016117786014291972]
21	CNP	[-0.013965026930241646, -0.005988065556445144, 0.0038676472203447456, 0.01380431036024884, 0.00377359124311865, 0.016857062728643294, 0.019833962136666806, 0.00589459346028092, 0.008374545470914712, 0.0018142650717743749, -0.02862258041402089, -0.0310580160787541, 0.0013632927052041233, 0.014605988361934169, 0.009569401382612634, -0.00464282717023577, 0.06701753850568805, 0.01462863435411065, 0.01755059167834169]
22	ABT	[-0.0018266440770384217, -0.008727897885975767, 0.003065106697516832, -0.03375639034382039, 0.0005046797180069589, 0.012868488897080383, 0.023135579670133383, -0.005487269369279681, 0.0047707476109105805, -0.0035906779210050856, 0.003401952029679759, 0.003401952029679759, -0.019867523776596115, 0.020903602239481962, -0.03443623155525691]
23	EMR	[0.003492243082605747, 0.005967856140086661, 0.028226704968715127, -0.008208219491815041, -0.0009458803723652537, -0.02261391127625538, 0.027880174374635056, -0.017404326535546806, 0.00900620239125784, 0.00900620239125784, 0.01925786069838645, 0.03243083645094306, -0.006013990282178759, -0.007027867283839603, 0.03780361134250592, -0.003486264163879099, -0.036793285402569806]
24	MYL	[0.0047581618755181965, 0.03719650828255285, 0.018681326282152185, 0.004609494686058596, 0.004609494686058596, 0.017782334221533944, -0.04068736578771914, -0.04030222908362387, 0.026866448926265975, -0.02546945950537301, 0.030797165119134263, -0.0009845349515228586, -0.01665512903833537, -0.0067862043307632975, 0.008257793048308862, 0.014273962487170031, -0.044100721122019196, 0.00369550567048557]
25	WMT	[-0.005788911042573008, 0.01609288035869125, 0.020405386429185032, -0.01943312876739973, -0.039468692440292365, 0.004544853715476228, -0.0010341498245022304, 0.0005628892950740421, 0.006394204460130741, -0.0077401184575567866, -0.005328807550522407, 0.0012319185640948527, -0.007870955231811274, -0.004583031176220426, 0.00721395298566006, 0.006170918990082572, -0.005971699889281118, 0.015340349255091689, -0.01547389486626554, -0.023382820659720995, -0.01671564726149872, -0.017437291804155958, 0.0135832117617638, -0.04435687423084721, -0.037002915712593135]
26	ODP	[-0.009828000040771332, -0.005952328015526726, -0.06939499544968375, 0.046000003814697266, -0.009671216633850678, 0.09217165848537735, 0.002169143547736622, -0.022573342778225612, 0.013215846538256729]
27	DDOG	[0.046738856817696246]
28	ERI	[0.01775154740715134, 0.051586355870580324]
29	RRR	[0.01424128224083507, -0.009546955054552601]
30	CLVS	[0.036283101783689285, 0.09737555006446248, 0.0400045729278659, 0.03195065526619594, -0.018398317635964438, 0.0428800048828125, 0.07801977478631653, 0.10127448570821107, 0.071267474888082, -0.012191040902052298, 0.021639682247262045]
31	MPC	[-0.04059038298832141, -0.012228021897363585, -0.0407276631831498, 0.0024140601175956433, -0.013990752683543379, 0.0017532892008621974, -0.04857142857142857, -0.05445152587008838, -0.037948079566378794, -0.005452704816734902, 0.0731456790646533, 0.03805193630236102, 0.025653763775474233, 0.039323394058139775, 0.024206644231135582, -0.08715414981025273, -0.05760990202197355, -0.055287906377055385, -0.026216358203856014, -0.01638033704213442, 0.019933535870312966, -0.027756281323141504, -0.003224142340059447, 0.0555340487656031]
32	PBR	[-0.01025058716686705, -0.006236950795857088, -0.10038367097407525, -0.03928897465911495, -0.03548578193136186, 0.0693430263147972, -0.0022675175489055453, 0.06483507408581937, -0.024309421258801596, -0.06412476374040985, -0.05501613029043319, 0.0032931600193331044, -0.005393763566968098, -0.0525762342761572, 0.026897188960170675, 0.03027442362701571, 0.039481883599248264, -0.0364372117922407, -0.033810172554902776, -0.033810172554902776, -0.03060626631953445]
33	SIRI	[0.032258032618297364, 0.05291006592526057, 0.019323653692280385, 0.049562633984461646, -0.010443854477762455, -0.03418800167667357, 0.012658215432456961, 0.0025316431246933378, 0.023214306545501207, -0.0029542069398612552, 0.054237235534195405, 0.041811891554931147, 0.013961592223343535, 0.027624327828630165, -0.09311741555035453]
34	TLRY	[-0.08303468503149898, -0.09652353933374012]
35	BTG	[0.013986084524057727]
36	RTX	[-0.003664963132787826, 8.729653426410133e-05, -0.014591355446130579, 0.008757162204172858, -0.021455408261909, 0.020515538846654288, 0.0, 0.020949424094417735, 0.025309716508913623, 0.017204122633084445, 0.015189679711062162, -0.024998072765919, -0.009294878988237382]
37	SPLK	[0.0021735690739357575, -0.02135904452404843, -0.07444247130756738, -0.001518810444762207, -0.14379216336798215, -0.0370122109924359, 0.0935446462229669, 0.0599867163849297, 0.017394073340365548, 0.013525519608116949, -0.04657490384473229, 0.003211486258339072, 0.022399044056439967, -0.005890268825496388, 0.05021205682133858, -0.0002817845158261923, 0.008321081364896047, 0.024086244414732456, 0.032983104423538946, -0.01283432844266652]
38	BILI	[-0.026230456281860815]
39	AUY	[0.06972473168504974, 0.035076154777495025, 0.025595760265298223, 0.05377450878869556, 0.034319522887450514, 0.019883049415386503, -0.03344866889286003, 0.02309783603397439, -0.008032121079618083, 0.0, 0.028132964880090396, -0.08153480728232099, 0.029999971389770508, 0.06976742544933333, 0.09230769936149669, 0.12237091092763973, -0.11447808447611692, 0.002890170622255947, 0.12337666358889948, -0.02821321347132213, 0.08368192488977132, 0.01984125106933572, 0.06493506654355598, 0.06493506654355598]
40	AMAT	[0.011494258061691444, 0.03475408085056993, -0.004481414554230214, -0.016882450010186123, -0.03565170009301529, -0.007302594638356773, -0.003919784356617054, -0.1054373325038997, 0.04579767533855917, 0.0026524961855136794, -0.01856430939933389, -0.010655341399138249, 0.006164328531648596, 0.025107155500773626, 0.036474069683500726, -0.010859279458089661, -0.013035325198509, 0.032967062201009395, 0.04184736231295721, -0.018730441737186965, -0.025701783297939953, -0.009059241183630084, -0.0064672533909598305, 0.029057607020480828, -0.027710880141660392, -0.05175641791535464, 0.0017741011906171832, 0.008171432094301368, -0.03883338372675753, 0.0074833101567879645, 0.05810444298522412, 0.09300538177246197]
41	GILD	[0.004538284471605509, 0.0330663648696713, 0.004020860656358924, -0.018699027883199663, 0.03621243475110553, -0.031243584996705952, 0.009459302844717661, -0.014046094703518593, 0.002182919932401289, 0.020548859741724327, -0.009552275244869403, -0.005062185466216676, 0.00395158905358109, -0.0194242458518403, -0.06369569825041352, -0.004542088770604396, -0.029228504096498027, -0.04764027148241968, -0.012634062203719293, -0.03189744382859391, -0.05843416663218627, -0.04914002687887894]
42	UBER	[0.11358575030734226, -0.01771712474425574, -0.04939084486498365, 0.04078489708646806, -0.002368054671478227, 0.001999545973778031, 0.22784813069549908]
43	ET	[-0.02824382728275688, 0.1048803740140924, -0.008965906911807526, 0.213571412222726, -0.01382969851512903, -0.0042941453199057894, 0.0187266116355611, -0.027057471726566626, 0.015366443718053742, -0.02374674115156345, -0.004560302720450666]
44	TWLO	[-0.01103200931437741, 0.0007157677177085848, 0.05890184701172096, 0.01594013580893206, 0.06392699845690333, -0.04818182280569366, 0.005909706580509889, -0.054987956399556406, -0.05212405497511947]
45	EQNR	[0.021638384522823437, 0.023154246429783237, -0.006506464651903139, -0.028307324450370094]
46	IBN	[0.048935112218078336, 0.002298848357158438, 0.020070881535688166, -0.033120988125181286, -0.032183937289973104, -0.032183937289973104]
47	WYNN	[-0.06102347868563962, -0.0004966039382798742, -0.012123217477148085, 0.007323039175791988, 0.0265495819034134, -0.09323792992070783, 0.02571987120011733, -0.0030191005637613135, 0.16982592658521278, 0.0008334289392143713, -0.016105250308388157, -0.028002755097345934, -0.05064029033738828, 0.011468928709819222, -0.004285224534558221, 0.006425727323355924, -0.010924594910417964, -0.08120916174419, -0.012393199034203665, 0.0009096452062695333, -0.0008465315365520785, -0.026441157540011525, -0.017346959535767432, -0.010149968948029563, 0.033965082344697695, -0.03420558166964734]
48	COG	[-0.01593618578031946, -0.032282076540426745, 0.08644025972190666, 0.016899820402450565, 0.002738896862939764, 0.0020899120586690095, -0.017366561737777446, 0.011889156282074681, 0.004141295033858333, 0.06007473692405364, -0.009499188690576128, -0.006789788214885359, -0.006600706117658019, -0.05503486858776077, 0.00829273922525323, -0.00028487997882631187, 0.028810855561255067, 0.02098952908446575, -0.010575491253486918, 0.021126774279188427, 0.021172657535467872, -0.0007840242094952166, 0.044183928257550194, 0.02107037545913411, -0.046014824659494385, -0.007177045682749059, -0.0081399616636117, 0.03117165331385938, 0.00726395686370394, 0.01539816931449402, 0.010073228563069574, -0.00982800042458424, -0.0012584180559349185, -0.02090954710288885, -0.04433504942507064, -0.026038744222741134, 0.19014956751704604, 0.09855777386730538]
49	AAPL	[-0.042655793137254816, -0.04207665717367603, -0.022949060855745537, -0.016648474537428935, 0.05084389131303717, 0.02435597142637066, 0.02435597142637066, 0.060819820484928705, 0.08423523722297102, 0.02829773275428586, 0.016526313530651725, -0.012983026773418498, 0.003874887631653, 0.020235513498281083, 0.006483670869694826, 0.030241399883312054, 0.002530960453931954, -0.021265075754217325, 0.04325690770135215, -0.012706322172885988, -0.034836710385326757, 0.032893296333667506, -0.02247076537813575, -0.038377819906420516, 0.022680174770565668, 0.0920570970542991, 0.0015955224142612525, 0.016014116843025922, 0.010047679651220595, -0.028311343106987758, 0.014238820945153594, 0.03011176488984399, 0.0013418346171833802, -0.026297757765322925, 0.021681191264719204, -0.040605993784919116, 0.026998334241696155, -0.042544483097854136, 0.015462377803930425, 0.02273028410434574, -0.04834430798798604, 0.038577112418586273, -0.019711469425330745, -0.11260208984532176, 0.037838029995402846]
50	TWTR	[0.1011127307631157, 0.038496239749181496, 0.044743440117009516, 0.02496097522946208, -0.03447254614867856, -0.023744256180448543, -0.030515715167257068, -0.015809000250095632, -0.05981641783778172, -0.04176465202780331, 0.04325707210058463, -0.02191134655889241, -0.06112306831513223, -0.06112306831513223, -0.06112306831513223, -0.0667170438381608, 0.03240116402345292, -0.052763764801339486, 0.08040485338457061, -0.015848287444810035, -0.004487908628536815, -0.03254234184653072, 0.01835186415011046, 0.07708703750267554, 0.07708703750267554, -0.05409783060878649, -0.01967206109352575, -0.062222268846299916, 0.05623907492584023, -0.0028312139010507266, 0.006703266994174276, 0.03416148332491546, -0.049354228771333185, -0.049354228771333185, 0.02630223027000739, 0.014991852808331249, -0.050488591127116476, 0.07108853553942525, 0.0021984828671091985, -0.030429176056530345, 0.000991039935355564, 0.000991039935355564, 0.000991039935355564, 0.000991039935355564, 0.00282391725350901, 0.055734172157875045, 0.07385659284826794, -0.0021154334995898824, -0.006481173958442359, -0.04208420291611925, 0.20658295479608552, 0.11391897785088559, -0.023330994674759412, -0.04399998982747396]
51	SQ	[0.022875820388434238, -0.029126261535137806, -0.028248617576378802, 0.03735148930658242, -0.010526324730805161, -0.010526324730805161, 0.05606058953112674, 0.009912541112261204, 0.03698038247375681, 0.10479857483325594, 0.08351962379223861, -0.013651864172907773, -0.021714621478962255, 0.05515752012604746, -0.052257160045379655, 0.05541302906049721, 0.014231946943945792, 0.014231946943945792, -0.05004186909567861, 0.013651346076806545, 0.023724391659933813, 0.015680550472113943, 0.012525385014385397, -0.04884194894266098, -0.1484462208272239, 0.15775003433227539, 0.15180303543137832, 0.04981867991522183]
52	SABR	[0.003914544537709945, -0.017507298053399244, 0.017233155618470365, -0.14884067226264974]
53	FSCT	[-0.10509088689630681]
54	IBM	[0.025496077336509018, 0.0010257495790640353, -0.012924554213038031, 0.029849902911255836, -0.00037752399327991166, 0.02682169760622909, -0.009674216951369777, -0.009955310742555115, 0.03142151274487689, -0.03587303890851114, 0.0071219401184692286, 0.009168256606111588, 0.02883779112169956]
55	SBUX	[0.008075826753270654, -0.0132031023720117, -0.005322303571851549, 0.01907948894161735, -0.009497246349807167, -0.00925422256545959, -0.0017557705538967152, 0.0025896276000126842, 0.036593175049039084, 0.014647090988654196, 0.023007687206524137, 0.0029433378516489795, 0.007013997262897461, 0.0657567872678096, 0.011125945100957902, -0.0009069474196238824, 0.005081178511822233]
56	NCMI	[0.0020039901426899334, -0.01593371616864585, -0.0037679117565976006, -0.008252037307338828, 0.007751887729163326, -0.006768129440663813, -0.029690478161340007, 0.003851118094384866, 0.04528859446583265, 0.0253164916060666, -0.012779616232937838, 0.10575432711193074, 0.10575432711193074, -0.047368439214711934, -0.12817083987260236]
57	A	[-0.0445215027507114, 0.012161587238921766, 0.011848341018019744, -0.023803730527623523, -0.017813556622516526, -0.020769265981820915, 0.03351949995500067, -0.007351543737176631, 0.00032685828096982214, 0.05828228132204329]
58	ZNGA	[0.05164314046278723, 0.05164314046278723, -0.08323697363514866, 0.026622269770175608, -0.0334728697126318, 0.2518248375251351, 0.08278145747646722, 0.02242150308907083, 0.009828000040771332, 0.15637854550738464, 0.0072727203369140625, -0.047297332128352965, 0.05312494854442852, 0.00833339183418994, 0.019553120992503267, 0.02283102785839374, 0.0016583336147173292, 0.012759158524627803]
59	GLW	[-0.020995296368391793, -0.011676346315341209, 0.02872669893412828, 0.008243975832808078, 0.013779530269085094, 0.0017162864663135817, 0.019089543995240873, 0.058857182094029015, 0.03039365319516539, -0.006286318481470127, 0.005647226680343455, 0.0019139194381553146, 0.004320698651825913, 0.03434701460708278, -0.0005670671251513793, -0.025069679321047672]
60	HPE	[-0.00900275103945202, 0.003238343207842929, -0.007905085971898176, 0.004948047289640196, 0.010296042366764955, 0.017386031347297076, 0.017391319879529563, -0.005009387750056596, -0.024627630032899035, -0.042224494933200074]
61	CHWY	[-0.044363611394708805, 0.04808878257142738, -0.012422315689765857, 0.011184215685997707]
62	RCL	[-0.01592628073741006, 0.002381602143317006, 0.008196805034566787, 0.028070200727212075, 0.012552288733465698, 0.005942766558150793, 0.005942766558150793, -0.018857977965336815, 0.010221455527988718, -0.004541113920505604, 0.11448855247094002, 0.09894297652153278, 0.017311797831385395, -0.03739861261045602, -0.0055385111505251395, 0.08460382516621302, 0.02604740150552269, -0.0114137129809846, -0.03778301803497991, 0.03807416536277294, -0.002949886873013344, 0.0031519102862748497, 0.010684923839895265, 0.02103559048000265, -0.011052804767389943, -0.013491635149151643, -0.004279655482921934]
63	INTC	[-0.04110945526256746, 0.025882317038143383, 0.021865926365777014, 0.043319600655299925, 0.01882060919327688, -0.023375600552224287, -0.0008976865865026666, 0.019624533873379882, -0.018451704219425425, 0.03540546194270322, -0.030746145199792803, -0.03579505388726837, -0.0022649855213588846, 0.0020086864498368284, 0.0020086864498368284, 0.0020086864498368284, 0.001616528825322387, -0.017027420681272974, 0.020584084786234236, 0.036440958148149266, -0.001293272393555394, -0.001293272393555394, -0.0030460640646009594, -0.0030460640646009594, -0.013386024977389764, 0.007083447292563655, -0.03946489365319209, -0.03946489365319209, 0.018920777535256544, 0.0006959101573748458, 0.046164524413765035, 0.024085394326312237, -0.00605883108474208, -0.00976731224287643, -0.08935128668990504, 0.012499963753932699, -0.017723260226970586, -0.0006540372077688344, 0.02970583298627068, -0.03089967398263786, -0.06887413176479719, -0.0070402706791568735, -0.03844126124459371, 0.05202697025240751, 0.06152805066385793, -0.04661860819723344, 0.017386271307327863, 0.047345716647826434, -0.007965070597220415, 0.03180878674699579, 0.013394830875894347, -0.015552032311614249, 0.016730137238618114, 0.014288435435651278, 0.013978527438256049, 0.002479620827463659, 0.13080102532511712, -0.000572568571001342, 0.08252055199847055, -0.02207771536521923]
64	QCOM	[0.07505515030440385, 0.003971501945350406, -0.016452774911556604, -0.0030133024827560116, -0.07071074449708872, -0.026968255436150917, 0.03920626230752258, 0.037626662029407947, 0.03218339818746516, 0.03218339818746516, -0.006073726433072583, -0.011233636757969161, 0.05756470475197978, -0.024233630103786496, -0.0191521222041588, -0.02575675554452249, -0.02575675554452249, 0.024440324824328202, -0.01400131635372592, -0.004210549678528708, 0.015269507293009417, 0.021671850757701644, -0.0008817983213762423, -0.009888962310700083, 0.010580364411966987, 0.005715831341764915, -0.010916259819107715, 0.036545262047699346, 0.036545262047699346, 0.036545262047699346, 0.08549257583220947, -0.0009225303266668801, -0.022263053190205866, -0.022263053190205866, -0.03786023189205417, -0.05715224040902495, 0.06958855381492707, -0.030653762163995624, -0.023113854321487975, -0.010361838864062261]
