	symbol	returns
10	ENPH	[0.3287435225857082, -0.2439729759779829, -0.299401205298746, 0.20481930133444748, -0.17300174059963383, -0.17300174059963383, 0.8011539165790265]
11	TSLA	[-0.14893051804606727, -0.15857411215678568, 0.3133162800631107, -0.3430466742742162, 0.058739294584794904, 0.17661885723764717, 0.5109973351738459, 0.15058351699200814, 0.0, -0.20952414403197236, 0.17940974761118209, -0.044419211839496646, 0.19394257259952735, 0.025681038343842947, 0.005312476738143237, 0.03182682959609898, 0.08449744593727489, 0.19241129060964993, -0.16879326703002437, -0.02977904189110262, -0.15442398070614774, 0.21279587915222836, -0.12683933994168867, 1.1292287041637543, 0.8719249423460141, 0.5073069355275371, 0.5480590384858212, 0.15071347395604684]
12	CZR	[0.19072169256154664, 0.359826552552829, 0.36654360397155494]
13	PINS	[-0.11319628452801046, -0.15307709990991786, -0.27204785591848635, -0.14860979342116523, -0.12130438763162364]
14	CLVS	[0.06924248806804309, -0.08511163065347345, 0.03737574982631333, -0.20039236427621573, 0.4025974454904953, -0.0348800048828125, 0.7813861204846071, 0.1153846120455364, -0.04364008494885131, -0.11606547493266786, -0.07723433106726625]
15	INVH	[-0.03695653832477072, 0.08217057759397574, 0.008958557779632679, 0.06485360540371828]
16	BSX	[0.04593643743660424, 0.15217394121202504, 0.20634921702835088, 0.11059904222389225, 0.23221483761102146, 0.07810649258103439, 0.22114338034834316, 0.152730368691947, 0.07866993293032021, -0.046142779279262865, -0.002336427773729036, -0.03606314656483441, 0.025963801944580193, 0.025963801944580193, 0.1432488095085577, 0.1404455713098198, -0.007083874583837147, 0.18261968207213009, 0.1028112251068977, 0.08431371053059895, 0.053855146290539384, 0.10086835325803362, 0.010540945247082868, 0.15902132921568046, 0.05884024095700973]
17	EBAY	[-0.025356886810366738, -0.025356886810366738, 0.03790413635069344, -0.06102242945809975, -0.06279853319401317, 0.02258686101756008, 0.034050854211299796, -0.001077038777870107, -0.014779222711721234, -0.007173891078104476, 0.07339795420847729, 0.01577405054219934, -0.02701720175900281, 0.02029750097436981, -0.003047248423438871, 0.05159198472640388, -0.1124260655546674, -0.12414855777866984, -0.057467312697343474, 0.06498598446061198, 0.1265123965117895, -0.03860043146551802, -0.07617497581478323, -0.10107787354977545, 0.35054522765227286, 0.10419320070659635, 0.09639161220961064]
18	MYL	[0.08287074581644394, 0.070869201294428, 0.06373625268050591, 0.05531445340964934, 0.05531445340964934, 0.008368192488977131, -0.05155047511929122, -0.010495382166370129, -0.010125556947348114, -0.06174421860384824, 0.004658393064674916, 0.02166064529981274, -0.058061493132353585, -0.03950550944562905, 0.038625485550792885, -0.20834477323651143, -0.2144902135312956, 0.0003695576156393569]
19	CSCO	[0.08022598955290242, 0.08022598955290242, 0.12287656257324013, -0.0033380876068813355, -0.0033380876068813355, 0.15091673791201016, -0.05527825984195584, -0.002042452532496219, 0.01497424811686147, 0.03428837533322607, -0.007286574833322083, -0.00616221853710469, 0.2354993260646133, 0.12763369447242953, -0.04821429933820452, 0.09291187342805118, -0.06340738932291666, -0.06005823919575948, 0.10991495631674825, 0.044827580375016704, -0.01733504203297546]
20	MO	[-0.06136235982584105, -0.045147455734107174, 0.06697243350498693, 0.08185985347266096, 0.06041543920708971, 0.057304447865168105, 0.11810706869461393, 0.062417162442533855, -0.042173335800918484, -0.016583941968353146, 0.13176835630489447, -0.038291995009997554, -0.1224747431501351, 0.02851538864225061, 0.03733623883031835, -0.05878787570529514, -0.12066361759390004, 0.12226478558700211, -0.007509827369111777, -0.23374712593493394, 0.03139709340438664]
21	AZN	[-0.028937516236900197, -0.0733799939674556, 0.017952556874371316, 0.04638858003079388, 0.0202622259569309, -0.01211172003355503, -0.01211172003355503, 0.027869816154792695, 0.06846240011394143, 0.10963018776803404, 0.07688641928400648, 0.06620542363685762, 0.19103710642188967, 0.09736766492375055, -0.053889123630169046, -0.05174423333144025, -0.03360989128300644, -0.06264573266307887, 0.020639021533996934, -0.011994983095159598, -0.05456730957218806, -0.09289616047488757, -0.06975988448472747, -0.09270895298187767, -0.07581234169265362, 0.02761413859402, 0.021505425217909456, 0.014117633595186122, -0.01729113186242861, 0.021857874936078863, 0.012232377308225831, -0.08771502039573578]
22	OXY	[-0.02805021007125261, -0.003409228526907075, 0.033945746508532965, 0.03665310193900919, 0.0147151991975597, -0.06773759137032737, 0.07533033347540512, -0.033250593359745624, -0.04784389996726592, 0.07777475768641688, -0.07073145260945497, 0.023097868552813306, -0.06658495679585387, -0.015387074978043102, -0.021779996808134833, -0.009130953148079914, 0.08686033920822611, -0.14854043234287853, 0.1801802326563493, 0.0954533393865407, -0.007393307203309261, -0.02459494798734369, -0.03563551526928308, -0.14902991447446512, -0.027943066079378843, -0.14305377898747226, -0.07658159425896943, -0.06303726422046782, -0.09555509538545316, 0.01801152722901616]
23	BABA	[0.004733745868389423, 0.007494326500968994, 0.11307888661935432, 0.11307888661935432, 0.0389663735717458, 0.01569962718387075]
24	SIRI	[-0.11059913378248315, -0.015873000855468576, 0.22705316124041705, 0.046647184926552135, -0.07049607997517957, -0.10541307309526479, 0.009493661574342721, -0.0253164916060666, 0.12321429803055181, 0.03397341502532907, 0.0, 0.04006969133183116, -0.08027923850187918, 0.11602212419105627, 0.1457489436947022]
25	GM	[-0.04707325436613411, -0.0019470850395240066, 0.07476640622938904, -0.009575096120788253, -0.09509855108574573, -0.0032248785805702967, 0.06206896551724138, -0.1428963710581985, -0.0627816770482889, -0.048595018623289, -0.0626614562040459, -0.012610328726011949, -0.09648184668760344, 0.05062037107066059, -0.017816327113872116, -0.0346556258843001, -0.08850343416054947, 0.01247349396000305, -0.0010573860320172376, -0.09097222767984907, 0.1577539627419343]
26	BTG	[0.010489584233828947]
27	AUY	[-0.0758410211536041, -0.20582393959902634, -0.08473080711486498, -0.05997930911375352, 0.14082846874775337, -0.11695906171834261, -0.12226066129778464, 0.12635867003640225, 0.12717541001134644, -0.14896073724972655, -0.023017941333054955, -0.08153480728232099, 0.4200000762939453, 0.04228325760225107, 0.10192312100935426, -0.1261949990449581, 0.0808080832406752, -0.24277460789791164, -0.11688308571860291, -0.2570533407375131, 0.046025058689374225, 0.40476190025664055, -0.16883113585710244, -0.16883113585710244]
28	RTX	[-0.01746252904998322, 0.019464058535447738, 0.01262198802470071, 0.027421492826884494, -0.09788408970908256, 0.07459231823484483, -0.013375409778051246, 0.13542274615155064, -0.011932834464897075, -0.03731293355097804, 0.01575826734194736, 0.03421602864011901, 0.004839371621107542]
29	MGM	[-0.005405381919321509, 0.006279428975141438, -0.009907567292146403, -0.009907567292146403, 0.18086593629775097, 0.14389921003133846, 0.06160751590293736, 0.06160751590293736, 0.0712870984974474, 0.028440406464757182, 0.037400709080727484, 0.07625482509971467, 0.1884514591267687, -0.11480241256334735, -0.11204953521802144, -0.01202154573799004, -0.01202154573799004, 1.2142858144615898]
30	NFLX	[-0.1495415692332662, -0.1455792433946241, 0.10038087562348794, 0.8965413482006386, 0.24567614601381402, 0.24567614601381402, 0.24567614601381402, 0.36291849720822744, 0.022950337920841262, 0.0879507612511296, 0.12836408513989536, 0.13381122302797716, 0.36331777925607034, 0.16688256244741365, 0.050643685998187235, 0.029859490909852657, -0.013279650178464279, 0.03514794423363915, 0.16691059014537446, 0.16052521276613, 0.13183160356568324, 0.13183160356568324, 0.055242961681187336, -0.045571786496617125, -0.1962228775679563, -0.22202900000059525, -0.016606427087276374, 0.46459405839484585, 0.43187884139863125, 0.15986608108403466, 0.3705700014145355, 0.3100824915787034, 0.11911751500953284, 0.15643181319626154, -0.04904585463186804, 0.07257623286356976, -0.169914849602759, 0.09206739737535344, 0.059813382538537296, 0.07795921933880724, 0.06656168949130153, 0.03063355337180534, 0.0069042955522253925, 0.0400304647394524, -0.08976040543831203, 0.28288657090013114, 0.12077656148114593, 0.2014344365033101, -0.03926431954962528, -0.03926431954962528, 0.013460750442216556, -0.22803037234213697, -0.15454899340785352, 0.05740692879837363, 0.05740692879837363, -0.014104425880937636, 0.03735147831071472, 0.15266328497296178, 0.018746128908847078]
31	NCMI	[0.020040092543993405, -0.06819628575146712, 0.06480780911910967, 0.04876216220934217, 0.014311256086284491, 0.06542582500629866, -0.03158559712001199, 0.039152799315705006, -0.020452866439266304, 0.05316450561856009, -0.01837064596655193, 0.18973566090188076, 0.18973566090188076, -0.07236838431569632, -0.6114819526361265]
32	MSFT	[-0.015030610021608038, -0.0033039703870818443, 0.013073892160396831, 0.047236764684405935, 0.09133074972125282, 0.047447254190715805, 0.03640315410474779, 0.06964335865912231, 0.004903080587033208, 0.004903080587033208, 0.16245487662919939, -0.031543730002622554, -0.036111719129364846, -0.06120266720239504, 0.20264516457840284, 0.025156078266016228, -0.037166452617808876, -0.03824126462180198, -0.008907805768968812, -0.0083349545242095, -0.0083349545242095, -0.007710343373267873, -0.007710343373267873, 0.07675362155475865, 0.038753336287459084, 0.011807244645746328, 0.0922732923995284, 0.02885310792346281, 0.05280732179825992, -0.05895773571657506, 0.10813000933837454]
33	GLW	[-0.12674962348032254, 0.08590497967536258, -0.08229816849366625, 0.04122011502743052, -0.06430443287102657, -0.040045702169467276, 0.011257931414619683, 0.20399998256138394, 0.0538116562096696, -0.0033848981523805517, 0.06863596404374474, -0.11722482776595901, -0.05328855566092927, 0.025760260955312086, -0.10830733329302683, -0.04178279886841278]
34	JCI	[0.009922802150631757, -0.03701383953706475, 0.0980838033153402, 0.08953303553127491, -0.04282342379524288, 0.008115944416356111, 0.10791953985667269, 0.11269493132025067, 0.08514052950137324, -0.07312882507581538, -0.07889181730876536, 0.09742976512869793, 0.06135501654726429, 0.012514752789696618, 0.003141547850711301, -0.10199446738891343, 0.0211422431761745, 0.015351480581140645, 0.018941203825072323, 0.030746758182167343, 0.01827588574639682]
35	DAL	[0.26179881156719526, 0.039097706513688706, 0.20623623680546244, -0.0544692784556798, 0.12092623206380687, 0.10998187914900263, 0.06998972936097766, 0.048582924965116736, 0.1080648730355987, -0.08952993176046244, -0.03626191589026983, -0.01655550786614226, -0.05083789741876225, 0.07384902748752864, -0.018777778327675323, -0.2256874450405993, -0.3375394481204193]
36	QCOM	[0.14845473885604557, -0.009928817989261277, -0.021584910266804244, 0.033557004198831564, -0.08014707154193713, 0.00782950421878851, -0.12407226014044462, -0.0037988257798461426, -0.00021039411101908263, -0.00021039411101908263, 0.09370932403065727, 0.08966094030899445, 0.07404235220129586, -0.03197083856067518, 0.00219300471538957, -0.00291042744592478, -0.00291042744592478, 0.06436568770809138, -0.06848848924085464, 0.04440190803491328, -0.0151167796008926, 0.0, -0.045267516014271585, 0.142400616201546, 0.0887242260016578, -0.08302379121581777, 0.0037580365150078777, -0.1733687249244441, -0.1733687249244441, -0.1733687249244441, -0.17686816073813652, -0.2313191567829997, -0.20140008233512358, -0.20140008233512358, -0.05891737729924461, -0.026538884456635197, -0.10538638498060023, -0.20821604064428328, -0.28630616862991315, 0.18381147569157216]
37	CHWY	[-0.13054546009410511, 0.25359638699719744, -0.033126262927420845, 0.1532895333301335]
38	ELAN	[0.03413406611531189, -0.07571089247644092, 0.047176837078914, 0.0963730201952308]
39	DISCA	[0.16113112643293792, -0.05580491920554344, 0.0402392078214905, -0.03713381342224481, 0.06294959339627432, -0.008787906531131628, -0.17639861546660945, -0.06659972647292098, -0.09653470237976808, -0.07827060706080134, -0.09618007244802344, -0.1468416754282401, -0.12263372986824851, -0.11850502817598968, -0.19642857943134304, 0.06531821214957793, -0.0008654460075917591, -0.0855126381442171, -0.051597060808570544, 0.11353108302137105, -0.11904763232629205, 0.06733707702961027, 0.30109058015775014, 0.2580497088047127, 0.09712348582010506, -0.07953839785339403, -0.05634293297340946, 0.16222937840950416]
40	MU	[0.14306569820690432, 0.09026893799083777, 0.02426340848325537, 0.08087584634337476, 0.16963621396543083, 0.08518881305244409, 0.047320536783257414, -0.024923060490534856, 0.21084540640883262, 0.05291539234199847, -0.1747603218646211, -0.18675928986766024, -0.2636410438069627, -0.11776547829668686, -0.13414631579868455, 0.09298340541471557, 0.10152990448732943, -0.2744413013445743, 0.03923360435028631, -0.03977801003554708, 0.11786719161280429, -0.006289302046118699, -0.03843416046422014, -0.03843416046422014, 0.0028604774438559695, 0.08034849272373264, 0.06727035058284345, 0.10062370698809735, 0.08056678986439601, 0.2026596788265334, 0.37055601471596805, 0.37055601471596805, -0.03517131302941677, 0.24451688173048408, -0.047510799564505365, 0.15064789088647837, -0.0406865485234114, 0.03518756881284786, -0.11529318041999304, 0.09104646429651511, 0.04547169523419074, 0.003947134725063897, -0.07245860472672043, -0.0699445501771067, -0.4088275656731855, -0.26995106928338464, -0.15497342115452625, 0.028801091519516788]
41	SYY	[-0.01217534561921848, -0.020991446935671315, -0.019843298607635472, -0.0056718656341131135, -0.0010304871514597545, 0.04465772365695938, 0.04265142872598056, -0.0021060810131275105, -0.0005788653855721869, 0.015018309848724194, -0.023331212134247672, -0.02991769797711909]
42	ING	[-0.15972217347150838, -0.07079645430875128, 0.19246296922975523, 0.027515020780341747, 0.1239607256286826, -0.014581702553878391, 0.0036187856585328257, 0.06001620240851881, -0.10387590996427049, 0.0310711470698414]
43	BA	[0.035107332339322485, 0.02477120944743428, 0.040471980002074116, 0.0744211499802589, 0.08075255618180942, -0.032008447425113995, -0.041455505376532746, -0.10534056448781311, 0.09364635676455788, 0.14498111257365673, 0.14041160814087636, -0.026473049306275934, -0.026473049306275934, -0.020557908675070773, -0.020557908675070773, -0.06881255782609716, 0.08392890194143926, 0.08392890194143926, 0.19551347183963336, 0.2627342515525875, -0.20586423520688657]
44	SLB	[-0.03556580005078969, -0.0008413625108379988, -0.03424406634997229, 0.02096831418265051, 0.014033535710393166, -0.06446649260044614, -0.043263069539274765, -0.043263069539274765, -0.008313503249560403, -0.08931991599992437, -0.08931991599992437, 0.05492946646701868, -0.016391292486027033, 0.0322246200824165, -0.059186134558250995, 0.04484236609031144, 0.01666460182608383, 0.053597810224741874, -0.03149973869207234, -0.1794711057841022, -0.02214804497917078, -0.03551629892636257, 0.1051087739213427, -0.16169849330505512, 0.08932585509764661, -0.10331017155547391, -0.10735184617852453, 0.09776083930842516, 0.017868521481042208]
45	NOK	[0.608187098627211, 0.608187098627211, -0.20212762719530256, -0.20212762719530256, -0.12142851790603083, -0.17794487129071632, -0.10610082158916292, 0.04790421854561094, 0.002793293485019055, 0.13029319350665822, 0.08031092995416372, 0.292968756548362, 0.292968756548362, 0.292968756548362, 0.292968756548362, 0.292968756548362, 0.292968756548362, 0.29831147755107884, 0.29831147755107884, 0.29831147755107884, 0.29831147755107884, 0.29831147755107884, 0.29831147755107884, 0.23529414121785336, 0.23529414121785336, 0.23529414121785336, 0.11028312472596076, 0.13901342606639924, 0.1424287553821117, 0.22205442484001825, 0.013106147199566034, -0.04380474526391475, -0.03904281367071704, 0.14718614807975333, -0.02371545475060475, 0.0746667226155599, -0.0013123034376455308, -0.011406803203257916, -0.08418371318926689, -0.0540540640057844, -0.0540540640057844, -0.07397958066551868, -0.08375000953674316, -0.08375000953674316, -0.08375000953674316, 0.09021409113597631, 0.09021409113597631, 0.049062072295808584, 0.1168000030517578, 0.12084595235114577, -0.07814571360036802, 0.0013495585813444312, -0.13976707497466653, -0.03174608514175435, 0.10038610003068144, 0.0, -0.03763441595309153, 0.0, 0.0842105463931435, 0.1065573706418013, 0.07706763800424296, 0.07706763800424296, -0.011308589824603272, 0.031135544891248815, 0.007168452042999433, 0.06239466662849825, 0.027642288399637605, -0.13111888592829318, 0.09620249909748006, 0.09620249909748006]
46	HBAN	[-0.02685625250283014, 0.07656246309634353, 0.004285744258335659, -0.06172843261177539, 0.0, 0.0, 0.011201691829943744, 0.0018033817686367221, 0.0009166112760494701, 0.13196127389641066, 0.13196127389641066, 0.13196127389641066, 0.024109066753703612, 0.07457625073034208, 0.03326612108548902, 0.015003736714916054, -0.02704737783636597, -0.052238793223332455, 0.053459067392008945, 0.09012536033716423, -0.050387581139327876, -0.38246128939581603, -0.28663966417074277, -0.14708988547128113]
47	FLEX	[-0.07876229708349365, -0.07270026524598432, -0.035608275855823684, 0.0884955584167347, 0.10507245333532055, 0.1145417951095315, 0.07185630305731354, 0.018502885366024444, 0.09065675339456433, -0.16283344275291298, 0.06202295807218004, 0.06202295807218004, 0.0807311086598203, 0.020596588311393632, -0.015492976759426718, 0.05081083967879012, 0.011422601803741751]
48	UBER	[0.08859197833637096, -0.04995646835485393, -0.11787948056561269, 0.17121973074753905, 0.04837619523042817, -0.4668832587221994, 0.4191280152852577]
49	ET	[0.05096626710771015, 0.21722485117935109, -0.175134454971408, 0.2828570774623326, 0.0063830236225137765, -0.08534612543556504, -0.17388982668844996, -0.0924464154908536, 0.015957473791147356, -0.06438000905462143, -0.0488599336391801]
50	LYFT	[0.1365593309256136, -0.2492753610724693, -0.2492753610724693, -0.23530559368266457, -0.06800585766350235, 0.08792465325094778, 0.1428571954591477, -0.12040819440569196, -0.6040580794036461, -0.17067896037172506]
51	INTC	[0.015849414876657652, -0.0061176075654871325, 0.024781352321307244, 0.09803919692709005, 0.04224174970001737, -0.05309033933198514, 0.0314182600546505, 0.014505125633162022, 0.0369033319306836, 0.03458205901928519, -0.076865362999482, -0.06556147771075627, -0.02529256633004735, 0.14663538793790715, 0.14663538793790715, 0.14663538793790715, 0.056579372218989524, 0.004328938083007368, -0.04422809788162809, -0.04919528770787088, 0.04591005997202309, 0.04591005997202309, 0.008224082485764894, 0.008224082485764894, 0.02555522299616105, 0.047428304371241105, -0.08695653560672283, -0.08695653560672283, 0.12613869511694706, 0.1938065986963, 0.18014580459097038, 0.047561018584670524, -0.00605883108474208, -0.14392421541455436, -0.1018971815363985, 0.034797255608877545, 0.07873208772763529, 0.050686760898504664, 0.02852944766773897, 0.01968830261721406, -0.05933779280706747, -0.00563213060252131, -0.056872034582571375, -0.029729721834690616, -0.022988516617490573, 0.04421766916194275, 0.041805103765506474, 0.12338594680878179, 0.05973831885501495, -0.03742202274765118, -0.0270092120665054, 0.09553439706974286, 0.07602710842400173, 0.06534571119828365, 0.09505372406334005, -0.006730380084658444, -0.03914118846816057, 0.10667938911847445, 0.14611786819587957, -0.0025672004979541132]
52	IQ	[-0.08248467322960361, -0.15423638505257933, 0.11512290870357787]
53	KR	[0.012744232174717665, 0.007368002575818474, 0.14124699621136996, 0.1137152820894562, -0.01725522888681026, 0.01621729591254391, 0.006243201446354266, -0.04239969667268598, -0.10763312372398265, -0.03830650300385425, 0.004123674581158371, -0.01065799550738965, 0.10190473284040179, 0.24003754606407923, 0.05380678027538987, 0.14222583376195674, -0.11111106750460237, 0.1506295151054895, 0.07538806192863683, 0.006028371336690177]
54	BAC	[-0.21218958357260406, 0.19169320247581562, 0.19704951851002503, -0.052195536898900725, -0.010342093683140373, 0.12261810549550295, 0.020719083226652762, -0.06253865628880023, 0.02521566835674381, -0.04037856958482978, -0.008562770258754293, 0.024289204688688032, 0.06405476937391162, 0.005886210125077287, 0.02817820085530711, 0.02817820085530711, 0.02817820085530711, -0.0230385988706738, -0.001237652101022438, -0.036523010615461295, -0.06152757174223951, 0.11138483092939107, 0.015527881983358173, 0.08158816897943784, -0.0265089562151483, 0.13082293873997558, 0.06638712658336757, -0.08612283325012574, 0.0714743425546709, 0.044901734967630384, 0.0, 0.06778888999770043]
55	BILI	[-0.026230456281860815]
56	EMR	[-0.01588964274730938, 0.040397849292894625, -0.004524867165763762, 0.17190436059983075, 0.0054862071921836664, -0.014299977038237044, -0.055279614987573354, -0.040775780283561054, -0.020760197924026794, -0.020760197924026794, 0.1322999985008783, -0.004343463921866693, -0.058741216059331296, 0.046998520366684546, 0.1702019283862682, -0.09608143184512084, 0.10499546184538232]
57	YUMC	[0.01237345042227354, -0.03658546126750288, -0.1295750889520945]
58	FCX	[-0.12215597359716877, 0.03472631904273774, -0.10931790913237824, -0.1165680093385597, -0.001317553185875267, 0.06255612577471409, -0.14180707049723787, -0.12711312803375238, 0.14950709244342117, -0.14462083961687522, 0.25773195116106157, -0.1198957503908739, 0.3040224628225353, -0.00238661365946922, -0.06313324012151729, 0.2724379199604398, 0.1819987436239991, -0.01613836775153943, -0.14402004710565822, -0.11665587525173787, 0.033360443342938105, 0.0007639594167505716, -0.17657657394489687, -0.20503594931975663, -0.1865148949396638, 0.23102675067089817, 0.1983394454119996, -0.15895064919392077, 0.2094861819002419, 0.15303428220154333, -0.01242944696159376]
59	BP	[0.07621316835169258, 0.0060487961494715215, -0.026422366724980405, 0.013954449242019724, 0.033791696550959184, 0.029726029590250978, -0.0013249350697920768, -0.028470566693474263, -0.10373338525374332, 0.12592119258122642, -0.15132298920865428, -0.1882890226987298, -0.07040270679156874, 0.06103418719029163, 0.06103418719029163, -0.024925444940358536, -0.004625800515518708, 0.07225975950786173, -0.01881113669657541, 0.038878782566661704, 0.031884065860133884, -0.012256458205853226, 0.044880833062850664, -0.054364099454583883, -0.047810806382235914]
60	HAL	[0.07253230222219656, 0.04254779896200285, 0.044687266790161335, -0.06727402419360946, 0.026148669535706947, 0.026148669535706947, 0.10708395389589695, -0.13045586186874036, 0.007361773954208603, -0.046998441879952745, 0.016806705852795166, -0.15377908956043823, 0.05351284035153325, 0.13924458973840198, 0.017245638347039807, 0.11086200375197434, 0.06926495968740214, -0.1859933691528674, -0.142518205608148, -0.132802127140656, 0.16322772309513917, 0.011326873326556176, -0.10336437896937457]
61	FB	[-0.13357898391642034, 0.08245875060754439, 0.18209210613824706, 0.18209210613824706, 0.18209210613824706, 0.22926156138824028, 0.1087123992585017, 0.1087123992585017, 0.07250181581447045, -0.12342492756081114, -0.1388975043633462, -0.12588765901088025, -0.046002199962006225, -0.1445065554186353, 0.05091649852734035, 0.05091649852734035, 0.06370732601401685, 0.5283326795370578, 0.21594872052213834, 0.21594872052213834, 0.21594872052213834, 0.057275159188700915, -0.00474715249978407, -0.01653053239377766, 0.04180908203125, 0.238672657334764, -0.007737993657319228, 0.022481437364521344, 0.0007933214774904412, 0.09798407874462928, 0.03653827938682822, 0.059200747104281776, 0.10071484196285034, 0.01270516328310663, 0.08404860098903044, 0.03608991219124608, 0.05823201767529814, -0.12982509081569465, -0.09607025418113714, 0.13599101847658518, 0.01852609463275727, 0.10929972521780475, -0.2017649695299277, -0.08978021857796997, 0.1475257484137263]
