	symbol	returns
30	NFLX	[0.4636421763270263, 0.5121951467717143, 1.4464091853260552, 1.1956237109841952, 0.41386357020397724, 0.41386357020397724, 0.41386357020397724, 0.8063904666613219, 0.35559237933571863, 0.3533147078599, 0.3641013676159938, 0.28851706354429396, 0.28334283626163814, 0.09420325188913131, 0.07832307764769368, 0.08899022511305404, 0.022396437992838573, 0.4177218649987636, 0.4181578626591419, 0.38077740182845293, 0.28541169806767525, 0.28541169806767525, -0.11415159198839984, -0.194377550841866, -0.06872314232738386, 0.05822691527211534, 0.30961388989549915, 0.9242227513092434, 0.8540344906797971, 0.5811913276965078, 0.8118663080670349, 0.7346632268923446, 0.31319285319615037, 0.241446460946274, 0.1132889680836879, 0.025248718350916632, -0.09025537901201865, 0.34093711887814976, 0.21349393414759785, 0.24298286879703354, 0.23945673853732946, 0.1965175654112663, 0.3283076655149653, 0.2517487793972636, 0.0023964442701005038, 0.650271026196214, 0.19037387534668274, 0.10706182685666522, -0.2350058517221144, -0.2350058517221144, -0.09520094466539443, 0.05460009623696222, 0.1781946187781678, 0.04224061708082218, 0.04224061708082218, -0.18280196132283594, -0.21321450878572074, 0.19166186586784084, 0.018746128908847078]
31	NCMI	[0.03674015904637157, -0.0465264220369402, 0.1529766136355731, 0.15528880020043614, 0.1210494170473971, -0.1641285912320483, 0.09159827984383116, -0.03080869990929688, 0.1132213468403529, -0.16139241518681666, -0.5231629734893785, 0.5116641565354836, 0.5116641565354836, -0.5131578823536055, -0.6368491172591628]
32	MSFT	[-0.10460116870160102, 0.2151247706402747, 0.12739442137919227, 0.10404442714999829, 0.09538987940624334, 0.11931185149354286, 0.10241782985911943, 0.07692312676699355, 0.0606195962882068, 0.0606195962882068, 0.0365824424951591, -0.09567574929079063, -0.08796981623859645, 0.20500753102717073, 0.17507279649714852, -0.01550973541498777, 0.02391910005989812, -0.07740628780209523, 0.02633618563954095, 0.12502424392057118, 0.12502424392057118, 0.08498162122843866, 0.08498162122843866, 0.11335138215555472, 0.08113453526493904, 0.09855161014514886, 0.20429112009592731, 0.11962006385834384, 0.178355291397567, 0.02245139263780485, 0.25960051371744575]
33	GLW	[-0.11353033259133119, 0.025854914556665515, -0.07142857671735973, 0.08244023005486104, -0.033464582450214636, 0.10411897840309522, -0.011747418870931782, 0.4142857142857143, 0.18385653164754248, 0.13491290942971754, -0.0964379312144806, -0.09952152926653135, 0.08929431671455489, 0.11520569679640504, -0.05698900227227031, -0.12627674582605902]
34	JCI	[0.030135979988485974, 0.0919071236094213, 0.09158821932803912, 0.09629629368900627, 0.03219137536546019, 0.033043389928157224, 0.13825512558058747, 0.10247444240877762, 0.09156631817719844, -0.11509203783464748, -0.13852245191504978, 0.022116037774777844, 0.003198646938975918, 0.008894942932940613, -0.038666076547088785, -0.1936379691518987, 0.15129056598714358, 0.024226485236279283, -0.28290431112663256, -0.279404562798733, 0.01827588574639682]
35	DAL	[0.5992876061058258, 0.3593984710091258, 0.4595185614334747, 0.28770951754556545, 0.25986275923011165, 0.36842111822003315, 0.3369750298181943, 0.20361988319341115, 0.01667807938317819, 0.205918994840055, 0.0965602985803018, 0.08729308793398334, 0.01487480524286355, -0.08434618933164746, -0.6293957254032783, -0.6195506243080904, -0.28422712971715286]
36	QCOM	[0.1703458097417655, 0.090848880291985, 0.0012075748083726415, 0.07546903637332807, -0.10526956493283375, -0.17964331115495558, -0.23426912818656934, -0.17004337769092118, 0.06205302284661788, 0.06205302284661788, 0.19132321012495163, 0.14374869755108655, 0.1341750592592369, -0.16963502090342725, -0.1469298659000092, -0.1625436813915163, -0.1625436813915163, -0.026305968051340133, -0.11454111404606569, 0.2644976018148176, -0.16262021772142166, -0.15325074218302964, -0.10875957416676282, -0.16552570100644629, -0.1444982566327065, -0.2102029464637409, 0.03543306199695302, -0.05007585979743321, -0.05007585979743321, -0.05007585979743321, -0.03504822973024852, -0.09813194207150024, -0.09456045354010388, -0.09456045354010388, -0.26640429381648234, -0.25096356709868256, -0.12233747568539906, -0.1794391205999531, -0.14195381704292923, 0.18185915717584752]
37	CHWY	[0.013818151300603694, 0.8421701535294142, 0.47515530280443435, 0.4062500176461122]
38	ELAN	[0.039506953985876454, 0.008907167664436286, -0.27117381933029816, -0.20794474262916834]
39	DISCA	[0.13083483814730001, 0.06453956519766364, -0.1493742190060493, -0.05686112067767259, -0.019484457853313458, 0.016060569069602272, -0.19841027064409025, -0.0917001287843365, -0.09087699928474428, 0.06187103436945564, -0.2544338049836184, -0.1123871971057118, -0.02345677830124775, 0.15223336696839113, 0.08505636313622242, 0.003792674012812432, -0.020770291514832586, 0.17891238848661348, 0.06592959071750754, 0.24884155969501867, 0.18212191335586192, 0.4013991281573937, 0.5836890130027094, 0.5354186485531128, -0.10219961517384628, -0.11447292035052854, 0.04977533767256791, -0.1604543999120331]
40	MU	[0.3605839159970237, 0.467349567491599, 0.13734835731251271, 0.29758722093413215, 0.259836598139705, 0.052274954862800455, 0.03697901318766314, 0.018153850848858174, -0.040080852564908474, -0.12639029290047812, -0.43334368520737654, -0.32529625287437136, -0.18765936719212611, -0.2863613635497532, -0.17770032450403672, -0.40216776202296023, -0.30319886105555566, -0.30167596277153746, 0.1131386648542214, 0.1563366803683459, 0.556594952555816, 0.3356917778655645, 0.2241993259389297, 0.2241993259389297, 0.41819230919475187, 0.2967086695735423, 0.26433803448015786, 0.308523921483535, 0.2882590571643951, 0.20468337626843647, 0.21148583758900708, 0.21148583758900708, -0.3141601296563817, 0.007705936828661649, -0.05092069999995664, 0.26619871400214257, 0.015681324433181158, 0.11546564787080249, 0.11866089011064662, -0.1488477041524213, -0.16113209274579893, -0.2287626862250805, -0.19992878597680022, -0.22195290975354584, -0.23415135662933664, -0.24177495732037954, -0.17677233007703955, 0.0033489106522800035]
41	SYY	[-0.012987000923330156, -0.0490642993547431, 0.049869448706513816, 0.13067193844956024, 0.012159937077937204, -0.03967517559821374, -0.036189052621762696, -0.043653049957489094, -0.04939226862533418, -0.003846137185739851, 0.06513280239077432, -0.03234853322820328]
42	ING	[0.045833390178505316, 0.21491780557003684, 0.4845222056266914, 0.2373173002341381, 0.014361340939661175, 0.17267843792096066, -0.14234014882611204, 0.18167070437782148, -0.051937991946257124, -0.17416183487257259]
43	BA	[-0.012398988642852072, 0.03096406549961096, 0.24755166202871498, 0.18255255634022416, 0.25261601703513714, -0.05203271519649974, -0.06891595765261906, -0.02159437578973388, 0.07986730810599647, 0.32751424432987525, 0.3066198888701724, 0.21095434165099844, 0.21095434165099844, 0.2180544604746649, 0.2180544604746649, -0.03456579155215753, 0.030981052109037108, 0.030981052109037108, -0.01080513234698975, 0.3021207650342301, -0.15104939025125386]
44	SLB	[0.06611204300908208, 0.02075450017674604, 0.05178384552810596, 0.1635745100988764, 0.16796403737090107, -0.18604653134884708, -0.16117214567860635, -0.16117214567860635, -0.08289781449552394, -0.1054836914834231, -0.1054836914834231, -0.07633041451920988, -0.1993181266345397, 0.11969120324191504, -0.028606655221633914, 0.01777537916579467, 0.057887518956383686, -0.04263191914421435, -0.045175205265641956, -0.12984083834413743, -0.010770617478674846, 0.020230756874086413, -0.01991049386168764, -0.02101650267613728, -0.013763985527295124, -0.09343299747838932, -0.1475452263834973, -0.5281266742036975, 0.12188894946475562]
45	NOK	[1.1929824072189241, 1.1929824072189241, -0.2617020916107702, -0.2617020916107702, -0.1595237781671696, -0.015037579608053003, 0.061007962927618266, 0.2455089683577849, 0.43016759627715373, 0.7882735799668745, 1.0725389164295298, 0.5214844015572458, 0.5214844015572458, 0.5214844015572458, 0.5214844015572458, 0.5214844015572458, 0.5214844015572458, 0.46341469087890125, 0.46341469087890125, 0.46341469087890125, 0.46341469087890125, 0.46341469087890125, 0.46341469087890125, 0.17647062594856538, 0.17647062594856538, 0.17647062594856538, 0.010432216283669074, 0.0, 0.1484257510935799, 0.14501511400946154, -0.01179556372712916, -0.001251533458214144, -0.015113335603814865, 0.1601731834069197, 0.0052700870947135535, 0.1426666259765625, 0.07217850380512303, 0.015209171663736847, -0.2206632634442531, -0.19948522452248932, -0.19948522452248932, -0.21428574904060851, -0.20375001430511475, -0.20375001430511475, -0.20375001430511475, 0.009174303230812371, 0.009174303230812371, -0.03896103717382669, 0.19360000610351563, -0.09969786387033602, -0.1973510212335897, -0.1727395086813966, -0.05158076669064869, 0.012345625023337269, 0.10424710033749578, 0.11132436074076149, -0.03405018993159181, -0.2759226987474435, 0.3663157412880345, 0.2868852587163974, 0.11842098069087428, 0.11842098069087428, -0.09693051681521159, 0.10622709151168731, 0.11469531814267993, -0.16188871263693289, -0.1674797063148358, -0.37587411465216436, -0.0253164916060666, -0.0253164916060666]
46	HBAN	[0.18483413750326555, 0.16562498859129862, 0.07857145581926618, -0.06378599470436049, 0.05792679735622875, 0.05792679735622875, 0.03767819725637019, 0.060414794145660894, -0.09715852252681914, 0.14769967064754486, 0.14769967064754486, 0.14769967064754486, 0.010482220321760119, 0.41920902578886104, 0.42338707429065187, -0.030007473429832107, -0.053343352048325424, 0.09104479863877933, 0.1588049891260887, 0.280564252311128, -0.04651158492543967, -0.4030950211031194, -0.3441295440263155, -0.1428570851897605]
47	FLEX	[-0.10829816687301666, -0.10979225463614493, -0.07715133510163989, 0.31858396810226763, 0.34903386914551354, 0.02390435976394851, -0.05902477375116181, -0.06391927728653436, -0.094357115464371, 0.13247475153800822, 0.23759549938502564, 0.23759549938502564, 0.18202591945860933, -0.05184655867840246, -0.39577464514416233, 0.08324329273120777, 0.06438212649959837]
48	UBER	[-0.19277408920916445, 0.05402267191011186, 0.3407968421291286, -0.02193150057114047, -0.08288223612499018, -0.12946755080693578, 0.632911484089824]
49	ET	[0.26035247997040917, 0.22296653638045755, 0.1261207811168604, 0.3078571047101702, -0.09361693579559877, -0.042404672236507145, -0.0679507983667218, -0.1127395730441962, 0.050236428938356455, -0.3155672957863802, -0.11335509326064783]
50	LYFT	[-0.2350611606270687, -0.26409014676572024, -0.26409014676572024, -0.1005662527485412, -0.006486741313082791, -0.2467860344603066, -0.612693055768685, -0.37428571739975286, -0.418093828768668, -0.1544495754201842]
51	INTC	[0.04705293860633185, 0.12564706241383272, 0.16326533638521473, 0.006383921007761944, -0.0058552651836838165, -0.05388275050254934, 0.15709155709756678, 0.055460717041012304, 0.053349374545732756, 0.08892547410450417, 0.037120351266820624, 0.039939692139280426, 0.31898825702534683, 0.09072651207501072, 0.09072651207501072, 0.09072651207501072, 0.0889104420584121, 0.08513699331409655, -0.06954102773141603, -0.05800181687553476, -0.06530877587562287, -0.06530877587562287, -0.15260438187034725, -0.15260438187034725, -0.12990564919894257, -0.10440410131046066, 0.1648830192448928, 0.1648830192448928, 0.042746996293568616, 0.002435619185166588, -0.020479006023077395, -0.07408531873017564, -0.08972881200355143, -0.09796040276451023, -0.03396574663359973, 0.08243244941257206, 0.10156780936395059, 0.1671026394948283, 0.035294140086454505, 0.0054689845394710074, -0.057748352454987585, 0.00816673977006323, -0.07030011061416928, 0.14594593062028177, 0.153256691475239, 0.10264107873350523, -0.0535260390169244, -0.03709779338649255, -0.13578607831538106, -0.021205752087813223, 0.03469472956946527, 0.1659631526164578, -0.056967436930663314, -0.07410941283969355, 0.30838710005565356, -0.1934112353173678, 0.028241108274465927, 0.18816787230024637, 0.21459228170476044, 0.06554848530469984]
52	IQ	[0.39154790086759117, 0.1430746693638571, -0.023547919862215775]
53	KR	[-0.06711987126612617, 0.2063036817527558, 0.21662563078889394, 0.24450221679599218, 0.15890846999794953, 0.2126494521467009, -0.023887108156089874, -0.06864716986197551, -0.06040628936983544, -0.16993091354964598, -0.19003438536608738, 0.45227063315047944, 0.2914286113920666, 0.09142057055388135, -0.10102489969663941, 0.15628772167085278, 0.022222260595949922, 0.293165491225896, 0.11308209289295523, 0.1177304824469145]
54	BAC	[-0.10158009632110969, 0.3024493178994506, 0.26132777194139356, 0.22866613907748165, 0.18933971139401848, 0.19966859224077282, -0.10359535801782656, -0.003095928064492242, 0.13005978974866536, 0.0813879480840172, -0.03792053974115355, -0.03436018676198288, -0.014925358971198916, -0.005886210125077287, 0.0032765524236513725, 0.0032765524236513725, 0.0032765524236513725, -0.046699817637987355, -0.1980197920470643, 0.04821043252858498, -0.05869872019472761, 0.12419903581603872, 0.07142851098527839, -0.022251318812573955, 0.007748720357336937, 0.08307450972958817, 0.1320754918170281, 0.1270718163549967, -0.29711539202187875, -0.3626441930600819, -0.34978476787484025, 0.030937230179150198]
55	BILI	[-0.026230456281860815]
56	EMR	[-0.024096404000083393, -0.05447586291839816, -0.04718807657636961, 0.25539398558931886, -0.019674629275802175, 0.0019953264566447662, -0.06040699354239781, -0.004806910438018032, 0.07571361506229468, 0.07571361506229468, 0.08642556051473509, -0.00694952018321151, -0.03818186513193837, 0.11669096976860929, 0.10622646564703883, -0.20513177063556548, 0.09946158338576688]
57	YUMC	[0.5166854385911338, 0.20565404080880037, -0.021245311669747687]
58	FCX	[-0.02193926323850869, -0.04679223584484039, -0.08678442046977694, -0.13905322371834353, 0.10441363982925837, 0.10685422661265728, -0.3785604910479049, -0.3680103904614215, -0.42497262495144145, -0.5079365212854385, 0.6932989633707962, -0.07124245284035029, 0.3947614997827246, 0.1694510872039209, 0.13717850657425762, -0.031826861794137594, -0.07279943433415702, -0.24034582043857586, -0.3068253281323349, -0.34024626676377706, -0.0683482632380122, -0.14285713244926002, 0.04594587907032051, 0.029676252437251104, 0.12434326329310921, 0.1674107135729674, -0.3773062818280001, -0.3287037203968198, 0.1515150982096053, 0.15303428220154333, -0.01242944696159376]
59	BP	[0.10812242844927318, 0.027435740605865223, -0.008949541464125183, 0.04042686721134981, -0.14184677807980586, -0.17311054276463045, 0.15209320637218163, -0.15388237448299633, -0.13730893418160883, -0.016981698008461516, -0.13643878230821577, -0.1641149282333812, -0.0622359670215055, -0.035320712674711846, -0.035320712674711846, -0.05147660616997055, 0.12353743987829507, 0.07658993120227177, 0.14522199826037555, -0.048598585992490805, -0.0387959403114256, -0.022324370506052293, -0.06311353495290034, 0.1279302060678613, -0.05410169690666845]
60	HAL	[0.21728160165801594, 0.08459215778171326, 0.06578951355979074, 0.025928445691357053, 0.22971656760758807, 0.22971656760758807, 0.1445634320271007, -0.28483670801865885, -0.14564265696937093, -0.14869666015114757, -0.25210088831953376, 0.20523247806493725, 0.38476695906000646, 0.44433492414765946, 0.0906000369887592, 0.13901350064528636, 0.19621374742083145, -0.1578391858471044, -0.14963505250186018, -0.2206411962705562, -0.023581407665489554, -0.3142394564513105, -0.5301986170756023]
61	FB	[0.2321511344112416, 0.43728135431855275, 0.19801982230374549, 0.19801982230374549, 0.19801982230374549, 0.2324521539346802, 0.05628369523569468, 0.05628369523569468, -0.01389935490490592, -0.21324717992811112, -0.2722513621065117, -0.2153001993173194, 0.4074479772215633, 0.6666666429876027, 1.0830957628889768, 1.0830957628889768, 1.135224041341723, 0.9388503889925848, 0.4371362104469413, 0.4371362104469413, 0.4371362104469413, 0.3089070888703942, 0.31166147030634184, 0.3590917966153203, 0.3461306778030779, 0.2703680781317542, 0.05326613461810672, 0.26149420970092474, 0.2357607630992458, 0.28089881124781, 0.10348049549658163, 0.20129817244770148, 0.24164322105327402, 0.03361814461090604, -0.07045334400338103, 0.16086471492748816, 0.042779221659608686, -0.02468171970015839, -0.037125092566571004, 0.06344743068903069, -0.23785508171367062, -0.08567416622573899, 0.05232275302655213, 0.22050190768555558, 0.1475257484137263]
